year,country,life_expectancy,gdp_per_capita,population,number_of_child_deaths,income_per_person,continent
1987,Liberia,52.64,1114.47607,2191023,24020,1622,Africa
1987,Libya,NA,NA,NA,NA,NA,NA
1987,Lithuania,NA,NA,NA,NA,NA,NA
1987,Luxembourg,74.36,54131.9196,371078,45,46692,Europe
1987,Macao SAR China,74.97,19648.61659,308275,128,36601,Asia
1987,Madagascar,54.11,483.2626,10647754,76040,1639,Africa
1987,Malawi,49.6,347.66513,8120093,98370,754,Africa
1987,Malaysia,71.04,3787.40445,16525108,9541,8641,Asia
1987,Maldives,NA,NA,NA,NA,NA,NA
1987,Mali,48.54,462.9443,8067758,100500,1205,Africa
1987,Malta,74.87,9918.57833,355387,70,13310,Europe
1987,Marshall Islands,65.07,2712.35207,42153,111,2675,Oceania
1987,Mauritania,59.61,1055.37224,1870978,9403,2829,Africa
1987,Mauritius,68.4,3168.7207,1030178,588,6344,Africa
1987,Mexico,70.31,7173.12679,80503052,130700,11990,Americas
1987,Micronesia (Federated States of),62.91,2294.37029,90020,192,2656,Oceania
1987,Moldova,NA,NA,NA,NA,NA,NA
1987,Mongolia,61.98,1784.53974,2033343,9121,3573,Asia
1987,Montenegro,NA,NA,NA,NA,NA,NA
1987,Morocco,65.65,1531.86548,23497766,70030,3586,Africa
1987,Mozambique,47.16,151.15523,13020861,144600,335,Africa
1987,Myanmar (Burma),57.93,219.19683,38673241,142100,867,Asia
1987,Namibia,61.51,3802.39644,1245990,3736,6074,Africa
1987,Nepal,55.97,325.87779,17480921,107900,1097,Asia
1987,Netherlands,76.68,32147.72856,14682649,1730,28557,Europe
1987,New Zealand,74.45,24465.96857,3310743,728,24357,Oceania
1987,Nicaragua,66.94,1412.73786,3882943,11280,3782,Americas
1987,Niger,45.34,392.87943,7323969,125300,928,Africa
1987,Nigeria,55.25,1151.12561,88101628,798800,2535,Africa
1987,North Macedonia,NA,NA,NA,NA,NA,NA
1987,Norway,76.25,59432.93047,4186968,569,41789,Europe
1987,Oman,69.1,14097.12207,1619864,3628,36019,Asia
1987,Pakistan,62.01,688.22187,98357473,576900,2845,Asia
1987,Palestinian Territories,NA,NA,NA,NA,NA,NA
1987,Panama,74.89,4552.08151,2318332,2156,9402,Americas
1987,Papua New Guinea,55.76,1634.83809,3997702,12710,1700,Oceania
1987,Paraguay,73.93,2456.37516,3885436,6908,5683,Americas
1987,Peru,67.55,3790.60272,20451710,58630,7400,Americas
1987,Philippines,65.95,1411.72737,57313311,131800,3671,Asia
1987,Poland,NA,NA,NA,NA,NA,NA
1987,Portugal,73.77,13965.44672,9971233,2272,17096,Europe
1987,Puerto Rico,74.43,16582.42296,3428826,1066,22375,Americas
1987,Qatar,NA,NA,NA,NA,NA,NA
1987,Romania,NA,NA,NA,NA,NA,NA
1987,Russia,NA,NA,NA,NA,NA,NA
1987,Rwanda,52.17,379.60998,6732131,50670,963,Africa
1987,Samoa,68.59,2416.35521,161015,168,3815,Oceania
1987,São Tomé & Príncipe,NA,NA,NA,NA,NA,NA
1987,Saudi Arabia,72.2,15608.75271,14525660,32460,37986,Asia
1987,Senegal,56.35,904.06597,6893896,45590,1861,Africa
1987,Serbia,NA,NA,NA,NA,NA,NA
1987,Seychelles,69.43,6103.37376,70014,32,11548,Africa
1987,Sierra Leone,49.65,459.61092,4034668,44400,1277,Africa
1987,Singapore,74.05,18077.45722,2819601,461,27975,Asia
1987,Slovakia,NA,NA,NA,NA,NA,NA
1987,Slovenia,NA,NA,NA,NA,NA,NA
1987,Solomon Islands,NA,NA,NA,NA,NA,NA
1987,South Africa,62.91,5948.61829,35230249,70540,10007,Africa
1987,South Korea,70.65,6629.04152,41690833,6099,8768,Asia
1987,Spain,76.79,19741.18923,39057213,5189,20646,Europe
1987,Sri Lanka,70.8,1110.07192,16647945,8906,3391,Asia
1987,St. Lucia,70.93,5025.61561,131034,82,7504,Americas
1987,St. Vincent & Grenadines,70.52,2953.04983,105896,82,4677,Americas
1987,Sudan,56.87,805.66061,18302587,96630,1861,Africa
1987,Suriname,69.15,5445.26106,383654,596,9877,Americas
1987,Sweden,77.11,36042.3586,8421056,791,29919,Europe
1987,Switzerland,77.25,59098.51838,6531889,681,43944,Europe
1987,Tajikistan,64.29,1316.46537,4843951,23250,3991,Asia
1987,Tanzania,NA,NA,NA,NA,NA,NA
1987,Thailand,69.77,1857.25364,53964406,49720,4900,Asia
1987,Timor-Leste,NA,NA,NA,NA,NA,NA
1987,Togo,56.65,536.85264,3474080,22580,1407,Africa
1987,Tonga,67.42,2658.45623,94384,71,3796,Oceania
1987,Trinidad & Tobago,69.13,6912.95954,1195247,993,12701,Americas
1987,Tunisia,70.6,2168.95351,7692254,14610,5316,Africa
1987,Turkey,69.91,6375.47509,51100878,129000,11030,Asia
1987,Turkmenistan,63.37,2789.78187,3407319,11880,9002,Asia
1987,Uganda,50.92,273.78401,15695411,140000,727,Africa
1987,Ukraine,70.62,4020.58321,51221145,15410,10412,Europe
1987,United Arab Emirates,72.57,62248.92875,1560718,828,98127,Asia
1987,United Kingdom,75,26465.99501,56709208,8473,24859,Europe
1987,United States,74.88,33975.6548,245402864,46260,34787,Americas
1987,Uruguay,72.14,6814.58134,3049966,1406,9833,Americas
1987,Uzbekistan,68.23,940.46618,19029877,54340,3267,Asia
1987,Vanuatu,60.93,2478.19578,136125,197,2519,Oceania
1987,Venezuela,72.23,12372.04146,18437794,18470,14716,Americas
1987,Vietnam,67.25,388.70668,63881297,108400,1374,Asia
1987,Yemen,NA,NA,NA,NA,NA,NA
1987,Zambia,55.03,1084.89525,7385686,61170,2495,Africa
1987,Zimbabwe,63.57,1151.44671,9293283,27840,2352,Africa
1988,Afghanistan,NA,NA,NA,NA,NA,NA
1988,Albania,73.39,2051.24357,3197067,3768,4505,Europe
1988,Algeria,70.04,3554.62274,24591492,43020,10006,Africa
1988,Andorra,NA,NA,NA,NA,NA,NA
1988,Angola,49.78,2248.26345,11513968,116100,4622,Africa
1988,Antigua & Barbuda,73.32,9522.29418,67058,32,14764,Americas
1988,Argentina,71.91,6772.22302,31795517,20470,12113,Americas
1988,Armenia,NA,NA,NA,NA,NA,NA
1988,Aruba,NA,NA,NA,NA,NA,NA
1988,Australia,76.44,34446.31073,16527430,2614,27737,Oceania
1988,Austria,75.01,31643.80896,7658840,888,29143,Europe
1988,Azerbaijan,NA,NA,NA,NA,NA,NA
1988,Bahamas,69.95,29253.76904,247579,150,24960,Americas
1988,Bahrain,69.85,18240.56619,465202,331,31501,Asia
1988,Bangladesh,57.1,386.7756,100975321,569500,1221,Asia
1988,Barbados,73.37,14105.52698,258527,85,13463,Americas
1988,Belarus,NA,NA,NA,NA,NA,NA
1988,Belgium,75.5,31227.79175,9959020,1266,29003,Europe
1988,Belize,71.75,2385.63339,179028,291,4344,Americas
1988,Benin,55.21,613.23118,4672852,38640,1530,Africa
1988,Bhutan,58.56,688.17998,517273,2987,1999,Asia
1988,Bolivia,60.08,1300.64199,6592787,30750,3583,Americas
1988,Bosnia & Herzegovina,NA,NA,NA,NA,NA,NA
1988,Botswana,64.83,3384.48086,1301818,2449,7203,Africa
1988,Brazil,68.03,8277.58858,144001542,248200,11076,Americas
1988,Brunei,73.35,39243.01702,244458,87,87958,Asia
1988,Bulgaria,71.6,4597.47543,8936557,2507,10527,Europe
1988,Burkina Faso,50.22,354.48898,8356305,76750,898,Africa
1988,Burundi,48.01,330.86692,5135956,43110,1080,Africa
1988,Cambodia,NA,NA,NA,NA,NA,NA
1988,Cameroon,58.55,1554.722,11031817,67740,3367,Africa
1988,Canada,76.99,36791.75964,26947842,3328,31489,Americas
1988,Cape Verde,66.92,917.68542,329671,930,1590,Africa
1988,Central African Republic,49.05,490.99062,2812244,20060,922,Africa
1988,Chad,53.5,548.87544,5584339,58050,1184,Africa
1988,Chile,73.44,5413.32532,12809025,6137,8112,Americas
1988,China,66.69,695.59905,1132866344,1601000,1607,Asia
1988,Colombia,70.8,4093.99254,32975535,33110,7170,Americas
1988,Comoros,57.93,908.43077,387963,2210,1694,Africa
1988,Congo - Brazzaville,54.63,2764.4173,2311348,7681,5275,Africa
1988,Congo - Kinshasa,54.19,811.98931,32444156,280000,1491,Africa
1988,Costa Rica,76.35,4730.44817,2944557,1469,7461,Americas
1988,Côte d’Ivoire,55.73,1527.15612,11424260,71580,3092,Africa
1988,Croatia,NA,NA,NA,NA,NA,NA
1988,Cuba,74.67,4409.31218,10379548,2993,14433,Americas
1988,Cyprus,74.4,18908.80065,736479,161,20750,Asia
1988,Czechia,NA,NA,NA,NA,NA,NA
1988,Denmark,75.05,43736.68079,5122441,560,33227,Europe
1988,Djibouti,NA,NA,NA,NA,NA,NA
1988,Dominica,72.55,4295.04783,71742,20,6334,Americas
1988,Dominican Republic,70.23,2828.8175,6903316,13480,5094,Americas
1988,Ecuador,70.86,3727.85473,9739176,18660,7670,Americas
1988,Egypt,64.05,1479.86357,54547296,185500,5781,Africa
1988,El Salvador,67.44,2093.50248,5119035,10530,4522,Americas
1988,Equatorial Guinea,48.84,555.32132,402326,3181,1102,Africa
1988,Eritrea,NA,NA,NA,NA,NA,NA
1988,Estonia,NA,NA,NA,NA,NA,NA
1988,Eswatini,61.53,2142.10513,800456,2719,5340,Africa
1988,Ethiopia,47.34,216.66397,44932064,435900,681,Africa
1988,Fiji,65.52,2594.76348,722917,663,5380,Oceania
1988,Finland,74.72,31934.10751,4961087,424,27566,Europe
1988,France,76.69,30657.64594,56348214,7531,28149,Europe
1988,Gabon,59.88,10284.66802,901458,3099,15186,Africa
1988,Gambia,61.11,511.02851,843050,6884,1463,Africa
1988,Georgia,69.75,4467.7103,5380909,4835,10120,Asia
1988,Germany,74.94,30057.94148,78354017,8078,31719,Europe
1988,Ghana,58.49,800.86078,13854214,73720,1865,Africa
1988,Greece,76.67,18971.64351,10115853,1621,20108,Europe
1988,Grenada,70.44,4340.90834,98062,83,6373,Americas
1988,Guatemala,64.44,2098.44755,8842575,29240,5063,Americas
1988,Guinea,51.03,582.62797,5554882,60310,1118,Africa
1988,Guinea-Bissau,48.5,572.14185,965742,10630,1591,Africa
1988,Guyana,64.64,1590.3336,750731,1336,3044,Americas
1988,Haiti,NA,NA,NA,NA,NA,NA
1988,Honduras,66.64,1566.46316,4676361,11300,3255,Americas
1988,Hong Kong SAR China,77.57,17421.0952,5609691,675,25660,Asia
1988,Hungary,NA,NA,NA,NA,NA,NA
1988,Iceland,NA,NA,NA,NA,NA,NA
1988,India,58.12,500.01328,834489322,3566000,1630,Asia
1988,Indonesia,62.8,1536.2866,175000916,442600,4005,Asia
1988,Iran,68.08,3640.43115,53075618,131600,9203,Asia
1988,Iraq,49.79,2798.98403,16651807,35120,13505,Asia
1988,Ireland,74.53,20598.02072,3569112,558,19125,Europe
1988,Israel,75.15,20548.91074,4291576,1204,19395,Asia
1988,Italy,76.49,29294.23513,57103128,6079,29241,Europe
1988,Jamaica,73.75,3869.54421,2393534,2024,6550,Americas
1988,Japan,78.48,34877.65523,123594968,8963,27513,Asia
1988,Jordan,70.99,3056.86181,3252672,4250,7902,Asia
1988,Kazakhstan,NA,NA,NA,NA,NA,NA
1988,Kenya,62.42,912.30991,21871442,92870,2336,Africa
1988,Kiribati,57.92,1849.97481,69098,255,2187,Oceania
1988,Kuwait,NA,NA,NA,NA,NA,NA
1988,Kyrgyzstan,66.14,1049.98483,4239295,9481,3487,Asia
1988,Laos,51.72,401.62971,4020295,28240,1611,Asia
1988,Latvia,NA,NA,NA,NA,NA,NA
1988,Lebanon,54.63,5885.18812,2668585,2364,10349,Asia
1988,Lesotho,60.27,628.74096,1550262,4848,1274,Africa
1988,Liberia,52.96,1104.79599,2165090,23920,1686,Africa
1988,Libya,NA,NA,NA,NA,NA,NA
1988,Lithuania,NA,NA,NA,NA,NA,NA
1988,Luxembourg,74.57,58288.76721,374118,44,50605,Europe
1988,Macao SAR China,75.17,20351.57693,320877,123,37958,Asia
1988,Madagascar,54.58,485.8106,10952395,78800,1619,Africa
1988,Malawi,49.36,337.24585,8636935,103900,738,Africa
1988,Malaysia,71.21,4040.91377,17027588,9012,9193,Asia
1988,Maldives,NA,NA,NA,NA,NA,NA
1988,Mali,48.92,490.28924,8180728,99150,1184,Africa
1988,Malta,75.19,10665.2248,358378,71,14301,Europe
1988,Marshall Islands,65,2796.88827,44063,109,2801,Oceania
1988,Mauritania,60.25,1044.48609,1923002,9310,2867,Africa
1988,Mauritius,68.71,3360.70459,1037260,535,6722,Africa
1988,Mexico,70.64,7122.59472,82083919,125700,11914,Americas
1988,Micronesia (Federated States of),63.04,2301.68873,92021,184,2756,Oceania
1988,Moldova,NA,NA,NA,NA,NA,NA
1988,Mongolia,62.16,1825.09584,2089714,8870,3694,Asia
1988,Montenegro,NA,NA,NA,NA,NA,NA
1988,Morocco,66.12,1680.34999,23961820,64530,3859,Africa
1988,Mozambique,50.25,163.78024,13002553,141100,364,Africa
1988,Myanmar (Burma),57.96,190.91185,39362142,134300,743,Asia
1988,Namibia,61.49,3666.32576,1302741,3752,5963,Africa
1988,Nepal,56.46,343.24818,17873667,104600,1151,Asia
1988,Netherlands,76.86,33039.84199,14774038,1676,29517,Europe
1988,New Zealand,74.73,24887.86738,3332792,708,24196,Oceania
1988,Nicaragua,70.09,1210.20315,3968454,10760,3272,Americas
1988,Niger,45.92,407.93785,7540253,128200,956,Africa
1988,Nigeria,55.08,1205.8046200000001,90450281,816200,2659,Africa
1988,North Macedonia,NA,NA,NA,NA,NA,NA
1988,Norway,76.44,58963.13546,4205966,560,41660,Europe
1988,Oman,69.63,14419.34368,1678116,3285,35889,Asia
1988,Pakistan,62.09,717.94598,101474835,586700,2941,Asia
1988,Palestinian Territories,NA,NA,NA,NA,NA,NA
1988,Panama,74.92,3859.3094,2368618,2102,7787,Americas
1988,Papua New Guinea,55.86,1640.13074,4100729,12490,1705,Oceania
1988,Paraguay,74.27,2530.75091,3994331,6743,5873,Americas
1988,Peru,68.33,3357.50254,20909895,56780,6649,Americas
1988,Philippines,66.41,1467.82232,58845205,128100,3834,Asia
1988,Poland,NA,NA,NA,NA,NA,NA
1988,Portugal,73.97,15026.94681,9956672,2022,18372,Europe
1988,Puerto Rico,74.38,17396.87084,3457213,1017,23622,Americas
1988,Qatar,NA,NA,NA,NA,NA,NA
1988,Romania,NA,NA,NA,NA,NA,NA
1988,Russia,NA,NA,NA,NA,NA,NA
1988,Rwanda,51.6,379.87018,7030179,52240,902,Africa
1988,Samoa,68.75,2375.51426,161421,162,3736,Oceania
1988,São Tomé & Príncipe,NA,NA,NA,NA,NA,NA
1988,Saudi Arabia,72.31,16921.54869,15155223,29960,38016,Asia
1988,Senegal,56.82,871.6424,7107976,44540,1899,Africa
1988,Serbia,NA,NA,NA,NA,NA,NA
1988,Seychelles,69.52,6408.80583,69990,30,12121,Africa
1988,Sierra Leone,49.95,414.90349,4152984,45510,1271,Africa
1988,Singapore,74.38,19583.45701,2876892,421,30473,Asia
1988,Slovakia,NA,NA,NA,NA,NA,NA
1988,Slovenia,NA,NA,NA,NA,NA,NA
1988,Solomon Islands,NA,NA,NA,NA,NA,NA
1988,South Africa,63.6,6070.9012,35970537,68060,10198,Africa
1988,South Korea,71.19,7345.92642,42091026,5165,9859,Asia
1988,Spain,76.91,20702.91918,39141605,5024,21709,Europe
1988,Sri Lanka,71.12,1121.73716,16882189,8012,3436,Asia
1988,St. Lucia,71.24,5601.42781,133533,82,8448,Americas
1988,St. Vincent & Grenadines,70.59,3348.43161,106536,75,5296,Americas
1988,Sudan,57.47,782.14492,18866319,97050,1848,Africa
1988,Suriname,69.26,5805.85599,391391,571,10646,Americas
1988,Sweden,77.21,36795.19717,8464787,816,30628,Europe
1988,Switzerland,77.33,60588.59717,6572266,655,44964,Europe
1988,Tajikistan,64.48,1452.33399,5001110,23320,3933,Asia
1988,Tanzania,55.68,473.70255,23909954,172700,1443,Africa
1988,Thailand,70.1,2067.72635,54912334,46520,5475,Asia
1988,Timor-Leste,NA,NA,NA,NA,NA,NA
1988,Togo,57.14,555.27464,3581928,22680,1416,Africa
1988,Tonga,67.61,2600.62978,94667,65,3697,Oceania
1988,Trinidad & Tobago,69.16,6588.96144,1204893,880,12144,Americas
1988,Tunisia,71.01,2121.10365,7871459,13980,5211,Africa
1988,Turkey,70.41,6404.02378,52053704,119800,11114,Asia
1988,Turkmenistan,63.49,3020.56865,3493894,11910,8906,Asia
1988,Uganda,50.63,286.08097,16262533,144200,750,Africa
1988,Ukraine,70.6,4105.52075,51339575,14140,10595,Europe
1988,United Arab Emirates,72.57,57136.0526,1655849,811,80052,Asia
1988,United Kingdom,75.19,27925.08124,56862893,8091,26078,Europe
1988,United States,75,35083.96904,247739582,45370,35929,Americas
1988,Uruguay,72.41,6872.38926,3069099,1399,9770,Americas
1988,Uzbekistan,68.31,1001.60292,19501225,53420,3251,Asia
1988,Vanuatu,61.68,2379.1363,139366,188,2475,Oceania
1988,Venezuela,72.45,12763.62866,18912526,18190,15413,Americas
1988,Vietnam,67.62,399.70424,65313708,105500,1427,Asia
1988,Yemen,NA,NA,NA,NA,NA,NA
1988,Zambia,54.67,1120.50951,7600072,64720,2458,Africa
1988,Zimbabwe,63.22,1198.3045300000001,9604302,27550,2446,Africa
1989,Afghanistan,NA,NA,NA,NA,NA,NA
1989,Albania,73.65,2193.26382,3253656,3601,4528,Europe
1989,Algeria,70.55,3613.14659,25257672,40480,10237,Africa
1989,Andorra,NA,NA,NA,NA,NA,NA
1989,Angola,50.16,2189.62449,11827237,119000,4530,Africa
1989,Antigua & Barbuda,73.5,10087.26515,66627,31,15873,Americas
1989,Argentina,72.05,6173.68498,32263561,20580,11139,Americas
1989,Armenia,NA,NA,NA,NA,NA,NA
1989,Aruba,NA,NA,NA,NA,NA,NA
1989,Australia,76.6,35178.07522,16792294,2432,28535,Oceania
1989,Austria,75.23,32726.05943,7686572,814,30270,Europe
1989,Azerbaijan,NA,NA,NA,NA,NA,NA
1989,Bahamas,70.27,30692.41389,251849,134,25110,Americas
1989,Bahrain,69.84,17702.37559,481090,333,32678,Asia
1989,Bangladesh,57.97,387.67287,103599232,549100,1230,Asia
1989,Barbados,73.45,14560.88969,259458,78,13838,Americas
1989,Belarus,NA,NA,NA,NA,NA,NA
1989,Belgium,75.71,32193.97931,9980176,1210,29887,Europe
1989,Belize,71.61,2632.62745,183469,270,4819,Americas
1989,Benin,55.34,577.53988,4820016,38870,1451,Africa
1989,Bhutan,59.22,721.22642,530257,2911,2105,Asia
1989,Bolivia,60.69,1323.78297,6723046,29820,3607,Americas
1989,Bosnia & Herzegovina,NA,NA,NA,NA,NA,NA
1989,Botswana,64.81,3718.48569,1339624,2449,7890,Africa
1989,Brazil,68.37,8392.25284,146691981,232800,11241,Americas
1989,Brunei,73.46,37732.37517,251514,87,84681,Asia
1989,Bulgaria,71.59,4498.55198,8897446,2544,10327,Europe
1989,Burkina Faso,50.58,352.67786,8579823,77440,858,Africa
1989,Burundi,47.98,326.18228,5280024,44520,1073,Africa
1989,Cambodia,NA,NA,NA,NA,NA,NA
1989,Cameroon,58.55,1480.75685,11372160,68700,2981,Africa
1989,Canada,77.2,36981.27877,27326166,3272,31686,Americas
1989,Cape Verde,67.32,954.02084,335184,891,1635,Africa
1989,Central African Republic,48.64,490.16708,2872668,20370,927,Africa
1989,Chad,53.56,557.34760000000006,5768086,59280,1220,Africa
1989,Chile,73.34,5851.48345,13025797,5929,8821,Americas
1989,China,66.74,713.68953,1153565894,1652000,1483,Asia
1989,Colombia,70.96,4152.19281,33624444,32040,7310,Americas
1989,Comoros,58.15,853.85463,399632,2172,1626,Africa
1989,Congo - Brazzaville,54.41,2760.26451,2375008,7841,5227,Africa
1989,Congo - Kinshasa,54.06,777.24287,33465441,286000,1421,Africa
1989,Costa Rica,76.47,4847.59647,3018955,1421,7696,Americas
1989,Côte d’Ivoire,55.36,1517.06964,11839243,73770,3344,Africa
1989,Croatia,NA,NA,NA,NA,NA,NA
1989,Cuba,74.78,4394.01891,10486509,2744,14341,Americas
1989,Cyprus,74.6,20122.65312,751044,158,22128,Asia
1989,Czechia,NA,NA,NA,NA,NA,NA
1989,Denmark,75.11,43992.47843,5130361,575,33365,Europe
1989,Djibouti,NA,NA,NA,NA,NA,NA
1989,Dominica,72.29,4314.6745,71242,19,6355,Americas
1989,Dominican Republic,70.61,2894.75371,7042937,12980,5634,Americas
1989,Ecuador,71.17,3675.45432,9977377,18010,7471,Americas
1989,Egypt,64.65,1512.97214,56006573,176700,5825,Africa
1989,El Salvador,65.86,2086.37615,5185943,9970,4481,Americas
1989,Equatorial Guinea,48.56,532.85131,414138,3214,1056,Africa
1989,Eritrea,NA,NA,NA,NA,NA,NA
1989,Estonia,NA,NA,NA,NA,NA,NA
1989,Eswatini,61.94,2325.06834,832682,2719,5460,Africa
1989,Ethiopia,47.07,208.78687,46458913,440900,657,Africa
1989,Fiji,65.39,2781.21121,724624,630,5774,Oceania
1989,Finland,74.81,33437.88441,4977115,414,29039,Europe
1989,France,76.93,31801.87438,56663204,7002,28992,Europe
1989,Gabon,59.68,10860.36024,926622,3130,20016,Africa
1989,Gambia,61.31,517.76531,881138,6881,1510,Africa
1989,Georgia,69.63,4135.3731,5412147,4689,9365,Asia
1989,Germany,75.15,30988.58946,78715610,7690,32512,Europe
1989,Ghana,58.68,819.14378,14233874,71720,1909,Africa
1989,Greece,76.86,19590.06779,10174169,1437,20833,Europe
1989,Grenada,70.66,4559.93712,96869,76,6828,Americas
1989,Guatemala,64.72,2131.0788,9050465,27890,5103,Americas
1989,Guinea,51.5,583.29619,5770652,61220,1135,Africa
1989,Guinea-Bissau,48.84,593.05471,988520,10490,1559,Africa
1989,Guyana,64.44,1521.97133,745665,1271,2913,Americas
1989,Haiti,NA,NA,NA,NA,NA,NA
1989,Honduras,66.94,1587.45606,4814137,10930,3270,Americas
1989,Hong Kong SAR China,77.82,17634.15771,5699221,631,26186,Asia
1989,Hungary,NA,NA,NA,NA,NA,NA
1989,Iceland,NA,NA,NA,NA,NA,NA
1989,India,58.56,518.69872,852270034,3457000,1703,Asia
1989,Indonesia,63.28,1620.9027,178233223,417300,4306,Asia
1989,Iran,69.97,3739.72885,54777114,120600,9346,Asia
1989,Iraq,66.03,2649.89125,17040190,35150,11833,Asia
1989,Ireland,74.69,21882.10952,3567289,506,20346,Europe
1989,Israel,75.62,20319.36264,4384355,1194,19248,Asia
1989,Italy,76.79,30264.12683,57113159,5774,30535,Europe
1989,Jamaica,74.14,4122.68407,2407720,1892,6957,Americas
1989,Japan,78.71,36422.60701,124068903,8199,28918,Asia
1989,Jordan,71.46,2534.71898,3395023,4129,6812,Asia
1989,Kazakhstan,NA,NA,NA,NA,NA,NA
1989,Kenya,61.9,922.96219,22633022,96200,2363,Africa
1989,Kiribati,58.03,1743.3356900000001,70860,254,1956,Oceania
1989,Kuwait,NA,NA,NA,NA,NA,NA
1989,Kyrgyzstan,65.96,1056.95211,4311868,9173,3481,Asia
1989,Laos,52.16,445.53409,4138408,28420,1612,Asia
1989,Latvia,NA,NA,NA,NA,NA,NA
1989,Lebanon,69.7,3376.71179,2676605,2182,5986,Asia
1989,Lesotho,60.41,654.30574,1576022,4766,1323,Africa
1989,Liberia,53.24,822.92164,2131525,23650,1759,Africa
1989,Libya,NA,NA,NA,NA,NA,NA
1989,Lithuania,NA,NA,NA,NA,NA,NA
1989,Luxembourg,74.8,63380.47284,377706,43,55214,Europe
1989,Macao SAR China,75.35,20602.19677,332901,116,38515,Asia
1989,Madagascar,55.13,491.43553000000003,11268658,80780,1637,Africa
1989,Malawi,48.96,324.57889,9094671,106600,734,Africa
1989,Malaysia,71.42,4279.24155,17535971,8591,9837,Asia
1989,Maldives,NA,NA,NA,NA,NA,NA
1989,Mali,49.24,502.85326,8309531,98190,1284,Africa
1989,Malta,75.46,11425.79521,361381,71,15334,Europe
1989,Marshall Islands,64.91,2644.48774,45814,106,2716,Oceania
1989,Mauritania,59.99,1065.01874,1976030,9262,2906,Africa
1989,Mauritius,69.08,3483.97829,1045592,483,6960,Africa
1989,Mexico,71.05,7278.50872,83697891,120400,12179,Americas
1989,Micronesia (Federated States of),63.19,2330.42396,94091,177,2715,Oceania
1989,Moldova,NA,NA,NA,NA,NA,NA
1989,Mongolia,62.34,1855.79957,2141008,8486,3609,Asia
1989,Montenegro,NA,NA,NA,NA,NA,NA
1989,Morocco,66.61,1695.42985,24421191,59800,3856,Africa
1989,Mozambique,50.57,173.66386,13059613,139200,379,Africa
1989,Myanmar (Burma),58.41,194.7374,40014862,126900,746,Asia
1989,Namibia,61.56,3577.41763,1359933,3766,6123,Africa
1989,Nepal,57.16,349.89079,18293514,101200,1146,Asia
1989,Netherlands,76.88,34293.89214,14868655,1622,30820,Europe
1989,New Zealand,75.14,24898.94207,3360957,680,24345,Oceania
1989,Nicaragua,72.74,1164.19159,4055265,10260,3137,Americas
1989,Niger,46.54,399.62464,7768995,130600,934,Africa
1989,Nigeria,54.94,1250.68277,92844353,832800,2763,Africa
1989,North Macedonia,NA,NA,NA,NA,NA,NA
1989,Norway,76.68,59329.91633,4226122,538,41998,Europe
1989,Oman,70.13,15531.12761,1741160,2983,36184,Asia
1989,Pakistan,62.27,731.12073,104588490,592600,2999,Asia
1989,Palestinian Territories,NA,NA,NA,NA,NA,NA
1989,Panama,74.37,3837.18654,2419491,2057,7611,Americas
1989,Papua New Guinea,55.99,1576.50976,4205654,12320,1639,Oceania
1989,Paraguay,74.34,2634.00273,4103911,6578,6033,Americas
1989,Peru,68.86,2880.89101,21368859,54870,5716,Americas
1989,Philippines,66.9,1518.98102,60391867,123600,3982,Asia
1989,Poland,NA,NA,NA,NA,NA,NA
1989,Portugal,74.19,16018.1349,9948574,1815,19315,Europe
